15990.1	-3.18
16105.9	-3.22
16222.6	-3.2
16340.1	-3.17
16458.5	-3.07
16577.7	-2.9
16697.8	-2.82
16818.8	-3
16940.6	-2.78
17063.4	-2.63
17187	-2.37
17311.5	-2.11
17436.9	-2.47
17563.2	-2.18
17690.4	-1.97
17818.6	-1.86
17947.7	-1.64
18077.7	-1.37
18208.7	-1.2
18340.5	-1.04
18473.4	-0.92
18607.2	-0.72
18742	-0.5
18877.8	-0.31
19014.6	-0.07
19152.3	0
19291.1	0
19430.8	0
19571.6	0
19713.3	0
19856.2	0
20000	0
